game_date,player,team,opp,stat,pred_mean,baseline_mean,minutes_proj,dist_name,dispersion,is_eligible,eligibility_reason,model_name,model_version,line,side,p_hit,edge_raw,edge_norm,minutes_conf,prob_edge,stat_vol_penalty,extreme_line_penalty,edge_rank_pct,reb_top_bucket_bonus,ast_extreme_tail_penalty,score_safe,score_balanced,score_lotto,can_safe,can_balanced,can_lotto,score
2025-01-07,Dalton Knecht,LAL,DAL,reb,3.743042771285454,2.2,20.786666799999995,poisson,0.0,1,ok,reb_hgbr,v1,2.5,over,0.7217792469320912,1.2430427712854542,0.5707652865557145,0.5774074111111109,0.22177924693209117,0.03,0.0,0.8828828828828829,0.07,0.0,0.6769471789908778,0.8975910358154171,1.0101632942134753,1,1,1,0.8975910358154171
2025-01-07,De'Andre Hunter,ATL,UTA,ast,1.3530961622248368,2.0,26.529999799999995,poisson,0.0,1,ok,ast_hgbr,v1,2.5,under,0.8447153411430754,1.1469038377751632,0.7476652022222249,0.7369444388888887,0.34471534114307545,0.04,0.0,0.9166666666666666,0.0,0.0,1.048657411726605,1.0969506423507236,1.0942354893883428,1,1,1,1.0969506423507236
2025-01-07,De'Andre Hunter,ATL,UTA,fg3,2.0419996495043873,2.658461538461539,26.529999799999995,nbinom,0.16167095985722266,1,ok,fg3_composed,v1,3.5,under,0.8273857200480902,1.4580003504956127,0.8359456622421042,0.7369444388888887,0.3273857200480902,0.1,0.0,0.9038461538461539,0.0,0.0,0.9000333220131231,1.0628753775524609,1.1951440403260978,1,1,1,1.0628753775524609
2025-01-07,De'Andre Hunter,ATL,UTA,pts,17.853368383576857,19.222657342657342,26.529999799999995,nbinom,0.05344975309597418,1,ok,pts_composed,v1,16.5,over,0.5598426833632691,1.353368383576857,0.31168905328952684,0.7369444388888887,0.059842683363269145,0.06,0.0,0.7537537537537538,0.0,0.0,0.41400506445877305,0.43275886601241476,0.4677668382955787,0,0,1,0.43275886601241476
2025-01-07,De'Andre Hunter,ATL,UTA,reb,3.7211318288035136,3.5999999999999996,26.529999799999995,poisson,0.0,1,ok,reb_hgbr,v1,2.5,over,0.718125736474934,1.2211318288035136,0.5620041047181166,0.7369444388888887,0.21812573647493405,0.03,0.0,0.8678678678678678,0.07,0.0,0.7238296998135406,0.9203043184756661,1.0239211764146126,1,1,1,0.9203043184756661
2025-01-07,Dennis Schröder,GSW,MIA,ast,5.309459358568761,4.6000000000000005,29.233334399999997,poisson,0.0,1,ok,ast_hgbr,v1,6.5,under,0.7156793624354946,1.1905406414312392,0.47396705121414046,0.8120370666666665,0.21567936243549457,0.04,0.0,0.5952380952380952,0.0,0.0,0.7854500669898962,0.7606307420769165,0.7406771063615749,1,1,1,0.7606307420769165
2025-01-07,Dennis Schröder,GSW,MIA,fg3,1.7418728649799955,1.2999999999999998,29.233334399999997,nbinom,0.16167095985722266,1,ok,fg3_composed,v1,0.5,over,0.7844808345850011,1.2418728649799955,0.7499865604581035,0.8120370666666665,0.28448083458500106,0.1,0.0,0.8365384615384616,0.0,0.0,0.8420119524124156,0.9721473163733445,1.0882552355256647,1,1,1,0.9721473163733445
2025-01-07,Dennis Schröder,GSW,MIA,pts,15.602885007456035,10.255932203389829,29.233334399999997,nbinom,0.05344975309597418,1,ok,pts_composed,v1,16.5,under,0.598153725137288,0.8971149925439654,0.22016908354150522,0.8120370666666665,0.09815372513728804,0.06,0.0,0.5195195195195195,0.0,0.0,0.45859629106295297,0.4113929446660219,0.40079657870674085,0,1,1,0.4113929446660219
2025-01-07,Dennis Schröder,GSW,MIA,reb,3.6528623945629235,3.2,29.233334399999997,poisson,0.0,1,ok,reb_hgbr,v1,2.5,over,0.7065031001321078,1.1528623945629235,0.5344626598768213,0.8120370666666665,0.20650310013210782,0.03,0.0,0.8378378378378378,0.07,0.0,0.724763007679195,0.9011648155419103,0.9954461338496224,1,1,1,0.9011648155419103
2025-01-07,Derrick White,BOS,DEN,ast,3.9262626267150034,2.8,35.00999979999999,poisson,0.0,1,ok,ast_hgbr,v1,2.5,over,0.7508919454103595,1.4262626267150034,0.6426000007746441,0.9724999944444441,0.25089194541035953,0.04,0.0,0.8244047619047619,0.0,0.0,0.9611882546011195,0.967095168077899,0.9650310585945834,1,1,1,0.967095168077899
2025-01-07,Derrick White,BOS,DEN,fg3,3.9046580068007777,3.4466666666666668,35.00999979999999,nbinom,0.16167095985722266,1,ok,fg3_composed,v1,2.5,over,0.6742314148688284,1.4046580068007777,0.6342584092772371,0.9724999944444441,0.17423141486882843,0.1,0.0,0.6987179487179487,0.0,0.0,0.7168231802929763,0.8135295076186229,0.924386527549483,0,1,1,0.8135295076186229
2025-01-07,Derrick White,BOS,DEN,pts,18.664038080279884,17.457099863201094,35.00999979999999,nbinom,0.05344975309597418,1,ok,pts_composed,v1,19.5,under,0.5859772633910987,0.8359619197201162,0.18851683566798214,0.9724999944444441,0.08597726339109868,0.06,0.0,0.44744744744744747,0.0,0.0,0.4863824402338124,0.4066920302919219,0.3837003930012202,0,1,1,0.4066920302919219
2025-01-07,Derrick White,BOS,DEN,reb,4.241982153963634,3.4,35.00999979999999,poisson,0.0,1,ok,reb_hgbr,v1,5.5,under,0.7462596212962032,1.258017846036366,0.5494637337150097,0.9724999944444441,0.24625962129620316,0.03,0.0,0.8498498498498499,0.07,0.0,0.8375450377335694,0.9879386836578269,1.0653752457220198,1,1,1,0.9879386836578269
2025-01-07,Donte DiVincenzo,MIN,NOP,ast,3.483375555582509,3.1999999999999997,29.889999999999997,poisson,0.0,1,ok,ast_hgbr,v1,4.5,under,0.7285800810455629,1.016624444417491,0.48012905508325854,0.8302777777777777,0.22858008104556293,0.04,0.0,0.6130952380952381,0.0,0.0,0.8134835409859024,0.7820891729139106,0.7569546183966445,1,1,1,0.7820891729139106
2025-01-07,Donte DiVincenzo,MIN,NOP,fg3,2.1497339826802495,3.0999999999999996,29.889999999999997,nbinom,0.16167095985722266,1,ok,fg3_composed,v1,3.5,under,0.808070914597264,1.3502660173197505,0.7608208393518652,0.8302777777777777,0.308070914597264,0.1,0.0,0.842948717948718,0.0,0.0,0.8815134356595804,1.0054844120682704,1.1158835929822135,1,1,1,1.0054844120682704
2025-01-07,Donte DiVincenzo,MIN,NOP,pts,10.343399045419133,14.353291536050156,29.889999999999997,nbinom,0.05344975309597418,1,ok,pts_composed,v1,11.5,under,0.6439304269582621,1.1566009545808669,0.34340921223143867,0.8302777777777777,0.14393042695826208,0.06,0.0,0.8198198198198198,0.0,0.0,0.5665736272099732,0.5542064943320343,0.5610044642493275,0,1,1,0.5542064943320343
2025-01-07,Donte DiVincenzo,MIN,NOP,reb,4.6331470367284835,5.3999999999999995,29.889999999999997,poisson,0.0,1,ok,reb_hgbr,v1,3.5,over,0.6796677454395892,1.1331470367284835,0.47743111985918907,0.8302777777777777,0.1796677454395892,0.03,0.0,0.7417417417417418,0.0,0.0,0.6759545791060562,0.7554458981871476,0.8333171375239747,0,1,1,0.7554458981871476
2025-01-07,Garrison Mathews,ATL,UTA,ast,1.6796986793193018,2.8,23.849999999999987,poisson,0.0,1,ok,ast_hgbr,v1,0.5,over,0.8135698571655818,1.1796986793193018,0.7206561747405492,0.6624999999999996,0.31356985716558183,0.04,0.0,0.8898809523809523,0.0,0.0,0.9648978857993458,1.0288837932227342,1.0373890093825606,1,1,1,1.0288837932227342
2025-01-07,Garrison Mathews,ATL,UTA,fg3,1.6906522111854139,2.7909774436090227,23.849999999999987,nbinom,0.16167095985722266,1,ok,fg3_composed,v1,0.5,over,0.7756639000873631,1.1906522111854139,0.7258654750893195,0.6624999999999996,0.2756639000873631,0.1,0.0,0.8141025641025641,0.0,0.0,0.7736897305152497,0.9168701617482725,1.0344421676463014,1,1,1,0.9168701617482725
