player,opp,games,fg3_made,fg3_att,3pm_per_game,3p_pct
Jett Howard,GSW,2,3.0,5.0,1.5,0.6
Jett Howard,POR,2,3.0,5.0,1.5,0.6
Jett Howard,WAS,4,5.0,10.0,1.25,0.5
Jett Howard,CLE,3,3.0,8.0,1.0,0.375
Jett Howard,DAL,2,2.0,8.0,1.0,0.25
Jett Howard,IND,4,4.0,13.0,1.0,0.3076923076923077
Jett Howard,MIN,2,2.0,10.0,1.0,0.2
Jett Howard,SAC,2,2.0,4.0,1.0,0.5
Jett Howard,BRK,4,3.0,9.0,0.75,0.3333333333333333
Jett Howard,CHO,4,3.0,15.0,0.75,0.2
Jett Howard,MIA,4,3.0,8.0,0.75,0.375
Jett Howard,DET,3,2.0,6.0,0.6666666666666666,0.3333333333333333
Jett Howard,ATL,4,2.0,7.0,0.5,0.2857142857142857
Jett Howard,DEN,2,1.0,3.0,0.5,0.3333333333333333
Jett Howard,MIL,4,2.0,5.0,0.5,0.4
Jett Howard,PHI,4,2.0,5.0,0.5,0.4
Jett Howard,TOR,4,2.0,10.0,0.5,0.2
Jett Howard,CHI,3,1.0,8.0,0.3333333333333333,0.125
Jett Howard,NYK,4,1.0,10.0,0.25,0.1
Jett Howard,BOS,3,0.0,2.0,0.0,0.0
Jett Howard,HOU,2,0.0,2.0,0.0,0.0
Jett Howard,LAC,2,0.0,3.0,0.0,0.0
Jett Howard,LAL,2,0.0,0.0,0.0,
Jett Howard,NOP,2,0.0,4.0,0.0,0.0
Jett Howard,OKC,2,0.0,2.0,0.0,0.0
Jett Howard,PHO,2,0.0,1.0,0.0,0.0
Jett Howard,SAS,2,0.0,0.0,0.0,
Jimmy Butler,CHO,4,4.0,9.0,1.0,0.4444444444444444
Jimmy Butler,MEM,1,1.0,2.0,1.0,0.5
Jimmy Butler,NOP,2,2.0,8.0,1.0,0.25
Jimmy Butler,DET,4,3.0,8.0,0.75,0.375
Jimmy Butler,SAS,4,3.0,5.0,0.75,0.6
Jimmy Butler,TOR,4,3.0,6.0,0.75,0.5
Jimmy Butler,HOU,3,2.0,5.0,0.6666666666666666,0.4
Jimmy Butler,LAL,3,2.0,3.0,0.6666666666666666,0.6666666666666666
Jimmy Butler,ATL,2,1.0,7.0,0.5,0.14285714285714285
Jimmy Butler,DEN,4,2.0,10.0,0.5,0.2
Jimmy Butler,POR,4,2.0,3.0,0.5,0.6666666666666666
Jimmy Butler,BRK,3,1.0,1.0,0.3333333333333333,1.0
Jimmy Butler,IND,3,1.0,2.0,0.3333333333333333,0.5
Jimmy Butler,NYK,3,1.0,7.0,0.3333333333333333,0.14285714285714285
Jimmy Butler,PHI,3,1.0,1.0,0.3333333333333333,1.0
Jimmy Butler,PHO,3,1.0,3.0,0.3333333333333333,0.3333333333333333
Jimmy Butler,MIL,4,1.0,7.0,0.25,0.14285714285714285
Jimmy Butler,SAC,4,1.0,3.0,0.25,0.3333333333333333
Jimmy Butler,BOS,1,0.0,0.0,0.0,
Jimmy Butler,CHI,2,0.0,1.0,0.0,0.0
Jimmy Butler,CLE,2,0.0,2.0,0.0,0.0
Jimmy Butler,DAL,3,0.0,2.0,0.0,0.0
Jimmy Butler,GSW,1,0.0,0.0,0.0,
Jimmy Butler,LAC,2,0.0,2.0,0.0,0.0
Jimmy Butler,MIA,1,0.0,2.0,0.0,0.0
Jimmy Butler,MIN,1,0.0,0.0,0.0,
Jimmy Butler,OKC,1,0.0,0.0,0.0,
Jimmy Butler,ORL,5,0.0,5.0,0.0,0.0
Jimmy Butler,UTA,2,0.0,0.0,0.0,
Jimmy Butler,WAS,1,0.0,0.0,0.0,
Joe Ingles,WAS,2,2.0,3.0,1.0,0.6666666666666666
Joe Ingles,MIL,2,1.0,4.0,0.5,0.25
Joe Ingles,ATL,2,0.0,0.0,0.0,
Joe Ingles,BOS,2,0.0,0.0,0.0,
Joe Ingles,BRK,2,0.0,0.0,0.0,
Joe Ingles,CHI,2,0.0,0.0,0.0,
Joe Ingles,CHO,2,0.0,0.0,0.0,
Joe Ingles,CLE,2,0.0,1.0,0.0,0.0
Joe Ingles,DAL,3,0.0,1.0,0.0,0.0
Joe Ingles,DEN,4,0.0,0.0,0.0,
Joe Ingles,DET,2,0.0,0.0,0.0,
Joe Ingles,GSW,4,0.0,0.0,0.0,
Joe Ingles,HOU,4,0.0,0.0,0.0,
Joe Ingles,IND,2,0.0,0.0,0.0,
Joe Ingles,LAC,3,0.0,0.0,0.0,
Joe Ingles,LAL,4,0.0,1.0,0.0,0.0
Joe Ingles,MEM,3,0.0,0.0,0.0,
Joe Ingles,MIA,2,0.0,0.0,0.0,
Joe Ingles,NOP,3,0.0,2.0,0.0,0.0
Joe Ingles,NYK,2,0.0,0.0,0.0,
Joe Ingles,OKC,4,0.0,2.0,0.0,0.0
Joe Ingles,ORL,2,0.0,0.0,0.0,
Joe Ingles,PHI,2,0.0,0.0,0.0,
Joe Ingles,PHO,4,0.0,0.0,0.0,
Joe Ingles,POR,4,0.0,1.0,0.0,0.0
Joe Ingles,SAC,4,0.0,0.0,0.0,
Joe Ingles,SAS,4,0.0,0.0,0.0,
Joe Ingles,TOR,2,0.0,0.0,0.0,
Joe Ingles,UTA,4,0.0,0.0,0.0,
Joel Embiid,BOS,4,4.0,7.0,1.0,0.5714285714285714
Joel Embiid,MIL,4,4.0,7.0,1.0,0.5714285714285714
Joel Embiid,BRK,4,2.0,9.0,0.5,0.2222222222222222
Joel Embiid,CHO,4,2.0,4.0,0.5,0.5
Joel Embiid,DAL,2,1.0,4.0,0.5,0.25
Joel Embiid,GSW,2,1.0,3.0,0.5,0.3333333333333333
Joel Embiid,MEM,2,1.0,5.0,0.5,0.2
Joel Embiid,POR,2,1.0,1.0,0.5,1.0
Joel Embiid,SAS,2,1.0,4.0,0.5,0.25
Joel Embiid,UTA,2,1.0,4.0,0.5,0.25
Joel Embiid,DET,3,1.0,4.0,0.3333333333333333,0.25
Joel Embiid,IND,4,1.0,2.0,0.25,0.5
Joel Embiid,MIA,4,1.0,3.0,0.25,0.3333333333333333
Joel Embiid,NYK,4,1.0,5.0,0.25,0.2
Joel Embiid,TOR,4,1.0,5.0,0.25,0.2
Joel Embiid,ATL,3,0.0,0.0,0.0,
Joel Embiid,CHI,4,0.0,5.0,0.0,0.0
Joel Embiid,CLE,3,0.0,0.0,0.0,
Joel Embiid,DEN,2,0.0,0.0,0.0,
Joel Embiid,HOU,2,0.0,0.0,0.0,
Joel Embiid,LAC,2,0.0,0.0,0.0,
Joel Embiid,LAL,2,0.0,0.0,0.0,
Joel Embiid,MIN,2,0.0,0.0,0.0,
Joel Embiid,NOP,2,0.0,0.0,0.0,
Joel Embiid,OKC,2,0.0,0.0,0.0,
Joel Embiid,ORL,4,0.0,5.0,0.0,0.0
Joel Embiid,PHO,2,0.0,0.0,0.0,
Joel Embiid,SAC,2,0.0,0.0,0.0,
Joel Embiid,WAS,3,0.0,0.0,0.0,
John Collins,PHO,4,10.0,19.0,2.5,0.5263157894736842
John Collins,DAL,3,5.0,14.0,1.6666666666666667,0.35714285714285715
John Collins,MIA,2,3.0,4.0,1.5,0.75
John Collins,OKC,4,6.0,12.0,1.5,0.5
John Collins,SAC,4,6.0,13.0,1.5,0.46153846153846156
John Collins,LAL,4,5.0,12.0,1.25,0.4166666666666667
John Collins,MIN,4,5.0,9.0,1.25,0.5555555555555556
John Collins,BOS,2,2.0,11.0,1.0,0.18181818181818182
John Collins,CHI,2,2.0,4.0,1.0,0.5
John Collins,DET,2,2.0,4.0,1.0,0.5
John Collins,NYK,2,2.0,3.0,1.0,0.6666666666666666
John Collins,ORL,2,2.0,2.0,1.0,1.0
John Collins,IND,2,1.0,4.0,0.5,0.25
John Collins,LAC,4,2.0,10.0,0.5,0.2
John Collins,SAS,4,2.0,9.0,0.5,0.2222222222222222
John Collins,GSW,3,1.0,6.0,0.3333333333333333,0.16666666666666666
John Collins,DEN,4,1.0,1.0,0.25,1.0
John Collins,MEM,4,1.0,6.0,0.25,0.16666666666666666
John Collins,POR,4,1.0,1.0,0.25,1.0
John Collins,ATL,2,0.0,0.0,0.0,
John Collins,BRK,2,0.0,3.0,0.0,0.0
John Collins,CHO,2,0.0,0.0,0.0,
John Collins,CLE,2,0.0,0.0,0.0,
John Collins,HOU,3,0.0,0.0,0.0,
John Collins,MIL,2,0.0,1.0,0.0,0.0
John Collins,NOP,3,0.0,0.0,0.0,
John Collins,PHI,2,0.0,0.0,0.0,
John Collins,TOR,2,0.0,0.0,0.0,
John Collins,WAS,2,0.0,0.0,0.0,
John Konchar,TOR,2,3.0,3.0,1.5,1.0
John Konchar,UTA,4,4.0,6.0,1.0,0.6666666666666666
John Konchar,POR,3,2.0,6.0,0.6666666666666666,0.3333333333333333
John Konchar,SAC,3,2.0,5.0,0.6666666666666666,0.4
John Konchar,ATL,2,1.0,2.0,0.5,0.5
John Konchar,GSW,4,2.0,4.0,0.5,0.5
John Konchar,HOU,4,2.0,3.0,0.5,0.6666666666666666
John Konchar,IND,2,1.0,1.0,0.5,1.0
John Konchar,WAS,2,1.0,4.0,0.5,0.25
John Konchar,BRK,3,1.0,2.0,0.3333333333333333,0.5
John Konchar,DEN,3,1.0,3.0,0.3333333333333333,0.3333333333333333
John Konchar,LAC,3,1.0,2.0,0.3333333333333333,0.5
John Konchar,MIN,3,1.0,1.0,0.3333333333333333,1.0
John Konchar,NOP,4,1.0,4.0,0.25,0.25
John Konchar,BOS,2,0.0,0.0,0.0,
John Konchar,CHI,2,0.0,0.0,0.0,
John Konchar,CHO,2,0.0,0.0,0.0,
John Konchar,CLE,2,0.0,0.0,0.0,
John Konchar,DAL,4,0.0,4.0,0.0,0.0
John Konchar,DET,2,0.0,0.0,0.0,
John Konchar,LAL,4,0.0,1.0,0.0,0.0
John Konchar,MIA,2,0.0,0.0,0.0,
John Konchar,MIL,2,0.0,0.0,0.0,
John Konchar,NYK,2,0.0,0.0,0.0,
John Konchar,OKC,4,0.0,6.0,0.0,0.0
John Konchar,ORL,2,0.0,0.0,0.0,
John Konchar,PHI,2,0.0,0.0,0.0,
John Konchar,PHO,4,0.0,2.0,0.0,0.0
John Konchar,SAS,4,0.0,3.0,0.0,0.0
Johnny Davis,DEN,1,1.0,1.0,1.0,1.0
Johnny Davis,CLE,3,2.0,7.0,0.6666666666666666,0.2857142857142857
Johnny Davis,HOU,2,1.0,1.0,0.5,1.0
Johnny Davis,MEM,2,1.0,4.0,0.5,0.25
Johnny Davis,CHI,3,1.0,3.0,0.3333333333333333,0.3333333333333333
Johnny Davis,LAC,3,1.0,2.0,0.3333333333333333,0.5
Johnny Davis,ATL,3,0.0,0.0,0.0,
Johnny Davis,BOS,3,0.0,2.0,0.0,0.0
Johnny Davis,BRK,1,0.0,0.0,0.0,
Johnny Davis,CHO,3,0.0,0.0,0.0,
Johnny Davis,DAL,2,0.0,0.0,0.0,
Johnny Davis,DET,1,0.0,0.0,0.0,
Johnny Davis,GSW,2,0.0,0.0,0.0,
Johnny Davis,IND,2,0.0,0.0,0.0,
Johnny Davis,LAL,2,0.0,2.0,0.0,0.0
Johnny Davis,MIA,1,0.0,0.0,0.0,
Johnny Davis,MIL,2,0.0,0.0,0.0,
Johnny Davis,MIN,2,0.0,0.0,0.0,
Johnny Davis,NOP,2,0.0,1.0,0.0,0.0
Johnny Davis,NYK,3,0.0,2.0,0.0,0.0
Johnny Davis,OKC,3,0.0,3.0,0.0,0.0
Johnny Davis,ORL,2,0.0,0.0,0.0,
Johnny Davis,PHI,1,0.0,0.0,0.0,
Johnny Davis,PHO,3,0.0,0.0,0.0,
Johnny Davis,SAC,1,0.0,0.0,0.0,
Johnny Davis,SAS,1,0.0,0.0,0.0,
Johnny Davis,TOR,1,0.0,1.0,0.0,0.0
Johnny Furphy,BRK,4,4.0,8.0,1.0,0.5
Johnny Furphy,MEM,2,2.0,3.0,1.0,0.6666666666666666
Johnny Furphy,ORL,4,2.0,6.0,0.5,0.3333333333333333
Johnny Furphy,WAS,4,2.0,2.0,0.5,1.0
Johnny Furphy,TOR,3,1.0,2.0,0.3333333333333333,0.5
Johnny Furphy,CHI,4,1.0,4.0,0.25,0.25
Johnny Furphy,CLE,4,1.0,7.0,0.25,0.14285714285714285
Johnny Furphy,MIL,4,1.0,1.0,0.25,1.0
Johnny Furphy,PHI,4,1.0,2.0,0.25,0.5
Johnny Furphy,ATL,3,0.0,0.0,0.0,
Johnny Furphy,BOS,3,0.0,4.0,0.0,0.0
Johnny Furphy,CHO,3,0.0,1.0,0.0,0.0
Johnny Furphy,DAL,2,0.0,0.0,0.0,
Johnny Furphy,DEN,2,0.0,1.0,0.0,0.0
Johnny Furphy,DET,4,0.0,1.0,0.0,0.0
Johnny Furphy,GSW,2,0.0,0.0,0.0,
Johnny Furphy,HOU,2,0.0,2.0,0.0,0.0
Johnny Furphy,LAC,2,0.0,0.0,0.0,
Johnny Furphy,LAL,2,0.0,0.0,0.0,
Johnny Furphy,MIA,4,0.0,0.0,0.0,
Johnny Furphy,MIN,2,0.0,0.0,0.0,
Johnny Furphy,NOP,3,0.0,2.0,0.0,0.0
Johnny Furphy,NYK,3,0.0,2.0,0.0,0.0
Johnny Furphy,OKC,2,0.0,0.0,0.0,
Johnny Furphy,PHO,2,0.0,0.0,0.0,
Johnny Furphy,POR,2,0.0,2.0,0.0,0.0
Johnny Furphy,SAC,2,0.0,0.0,0.0,
Johnny Furphy,SAS,2,0.0,0.0,0.0,
Johnny Furphy,UTA,2,0.0,0.0,0.0,
Johnny Juzang,ATL,2,8.0,19.0,4.0,0.42105263157894735
Johnny Juzang,NYK,2,6.0,11.0,3.0,0.5454545454545454
Johnny Juzang,POR,4,12.0,26.0,3.0,0.46153846153846156
Johnny Juzang,WAS,2,6.0,13.0,3.0,0.46153846153846156
Johnny Juzang,CLE,2,5.0,8.0,2.5,0.625
Johnny Juzang,IND,2,5.0,12.0,2.5,0.4166666666666667
Johnny Juzang,LAC,4,10.0,17.0,2.5,0.5882352941176471
Johnny Juzang,PHI,2,5.0,11.0,2.5,0.45454545454545453
Johnny Juzang,CHI,2,4.0,9.0,2.0,0.4444444444444444
Johnny Juzang,LAL,4,7.0,24.0,1.75,0.2916666666666667
Johnny Juzang,OKC,4,7.0,16.0,1.75,0.4375
Johnny Juzang,DET,2,3.0,9.0,1.5,0.3333333333333333
Johnny Juzang,MIA,2,3.0,9.0,1.5,0.3333333333333333
Johnny Juzang,MIL,2,3.0,4.0,1.5,0.75
Johnny Juzang,DEN,4,5.0,19.0,1.25,0.2631578947368421
Johnny Juzang,BOS,2,2.0,6.0,1.0,0.3333333333333333
Johnny Juzang,CHO,2,2.0,5.0,1.0,0.4
Johnny Juzang,MIN,4,4.0,15.0,1.0,0.26666666666666666
Johnny Juzang,ORL,2,2.0,4.0,1.0,0.5
Johnny Juzang,SAS,4,4.0,12.0,1.0,0.3333333333333333
Johnny Juzang,TOR,2,2.0,10.0,1.0,0.2
Johnny Juzang,MEM,4,3.0,6.0,0.75,0.5
Johnny Juzang,SAC,4,3.0,10.0,0.75,0.3
Johnny Juzang,HOU,3,2.0,13.0,0.6666666666666666,0.15384615384615385
Johnny Juzang,BRK,2,1.0,2.0,0.5,0.5
Johnny Juzang,PHO,4,2.0,10.0,0.5,0.2
Johnny Juzang,GSW,3,1.0,3.0,0.3333333333333333,0.3333333333333333
Johnny Juzang,NOP,3,1.0,7.0,0.3333333333333333,0.14285714285714285
Johnny Juzang,DAL,3,0.0,4.0,0.0,0.0
Jonas Valančiūnas,PHI,1,1.0,1.0,1.0,1.0
Jonas Valančiūnas,UTA,1,1.0,1.0,1.0,1.0
Jonas Valančiūnas,DET,2,1.0,1.0,0.5,1.0
Jonas Valančiūnas,PHO,4,2.0,2.0,0.5,1.0
Jonas Valančiūnas,ATL,3,1.0,2.0,0.3333333333333333,0.5
Jonas Valančiūnas,OKC,3,1.0,3.0,0.3333333333333333,0.3333333333333333
Jonas Valančiūnas,NYK,4,1.0,3.0,0.25,0.3333333333333333
Jonas Valančiūnas,BOS,4,0.0,3.0,0.0,0.0
Jonas Valančiūnas,BRK,1,0.0,0.0,0.0,
Jonas Valančiūnas,CHI,4,0.0,1.0,0.0,0.0
Jonas Valančiūnas,CHO,5,0.0,5.0,0.0,0.0
Jonas Valančiūnas,CLE,5,0.0,1.0,0.0,0.0
Jonas Valančiūnas,DAL,4,0.0,0.0,0.0,
Jonas Valančiūnas,DEN,3,0.0,2.0,0.0,0.0
Jonas Valančiūnas,GSW,4,0.0,0.0,0.0,
Jonas Valančiūnas,HOU,3,0.0,0.0,0.0,
Jonas Valančiūnas,IND,2,0.0,0.0,0.0,
Jonas Valančiūnas,LAC,4,0.0,2.0,0.0,0.0
Jonas Valančiūnas,LAL,2,0.0,1.0,0.0,0.0
Jonas Valančiūnas,MEM,3,0.0,2.0,0.0,0.0
Jonas Valančiūnas,MIA,1,0.0,0.0,0.0,
Jonas Valančiūnas,MIL,3,0.0,6.0,0.0,0.0
Jonas Valančiūnas,MIN,2,0.0,0.0,0.0,
Jonas Valančiūnas,NOP,5,0.0,0.0,0.0,
Jonas Valančiūnas,ORL,2,0.0,0.0,0.0,
Jonas Valančiūnas,POR,2,0.0,0.0,0.0,
Jonas Valančiūnas,SAC,1,0.0,0.0,0.0,
Jonas Valančiūnas,SAS,2,0.0,1.0,0.0,0.0
Jonas Valančiūnas,TOR,1,0.0,0.0,0.0,
Jonas Valančiūnas,WAS,1,0.0,0.0,0.0,
Jonathan Isaac,PHI,4,5.0,10.0,1.25,0.5
Jonathan Isaac,CHO,4,4.0,12.0,1.0,0.3333333333333333
Jonathan Isaac,DEN,2,2.0,7.0,1.0,0.2857142857142857
Jonathan Isaac,HOU,2,2.0,5.0,1.0,0.4
Jonathan Isaac,LAC,2,2.0,4.0,1.0,0.5
Jonathan Isaac,SAS,2,2.0,4.0,1.0,0.5
Jonathan Isaac,IND,4,3.0,6.0,0.75,0.5
Jonathan Isaac,CHI,3,2.0,6.0,0.6666666666666666,0.3333333333333333
Jonathan Isaac,DET,3,2.0,9.0,0.6666666666666666,0.2222222222222222
Jonathan Isaac,ATL,4,2.0,7.0,0.5,0.2857142857142857
Jonathan Isaac,GSW,2,1.0,5.0,0.5,0.2
Jonathan Isaac,MIN,2,1.0,3.0,0.5,0.3333333333333333
Jonathan Isaac,NYK,4,2.0,8.0,0.5,0.25
Jonathan Isaac,TOR,4,2.0,7.0,0.5,0.2857142857142857
Jonathan Isaac,UTA,2,1.0,4.0,0.5,0.25
Jonathan Isaac,BOS,3,1.0,6.0,0.3333333333333333,0.16666666666666666
Jonathan Isaac,CLE,3,1.0,7.0,0.3333333333333333,0.14285714285714285
Jonathan Isaac,BRK,4,1.0,4.0,0.25,0.25
Jonathan Isaac,MIA,4,1.0,7.0,0.25,0.14285714285714285
Jonathan Isaac,MIL,4,1.0,7.0,0.25,0.14285714285714285
Jonathan Isaac,WAS,4,1.0,6.0,0.25,0.16666666666666666
Jonathan Isaac,DAL,2,0.0,5.0,0.0,0.0
Jonathan Isaac,LAL,2,0.0,3.0,0.0,0.0
Jonathan Isaac,MEM,2,0.0,0.0,0.0,
Jonathan Isaac,NOP,2,0.0,1.0,0.0,0.0
Jonathan Isaac,OKC,2,0.0,4.0,0.0,0.0
Jonathan Isaac,PHO,2,0.0,2.0,0.0,0.0
Jonathan Isaac,POR,2,0.0,2.0,0.0,0.0
Jonathan Isaac,SAC,2,0.0,0.0,0.0,
Jonathan Mogbo,OKC,2,3.0,3.0,1.5,1.0
Jonathan Mogbo,DAL,2,2.0,4.0,1.0,0.5
Jonathan Mogbo,MEM,2,2.0,4.0,1.0,0.5
Jonathan Mogbo,CLE,4,3.0,5.0,0.75,0.6
Jonathan Mogbo,CHO,3,2.0,9.0,0.6666666666666666,0.2222222222222222
Jonathan Mogbo,MIA,4,2.0,6.0,0.5,0.3333333333333333
Jonathan Mogbo,MIL,3,1.0,1.0,0.3333333333333333,1.0
Jonathan Mogbo,DET,4,1.0,3.0,0.25,0.3333333333333333
Jonathan Mogbo,PHI,4,1.0,3.0,0.25,0.3333333333333333
Jonathan Mogbo,ATL,3,0.0,0.0,0.0,
Jonathan Mogbo,BOS,4,0.0,2.0,0.0,0.0
Jonathan Mogbo,BRK,4,0.0,3.0,0.0,0.0
Jonathan Mogbo,CHI,4,0.0,3.0,0.0,0.0
Jonathan Mogbo,DEN,2,0.0,1.0,0.0,0.0
Jonathan Mogbo,GSW,2,0.0,0.0,0.0,
Jonathan Mogbo,HOU,2,0.0,7.0,0.0,0.0
Jonathan Mogbo,IND,3,0.0,3.0,0.0,0.0
Jonathan Mogbo,LAC,2,0.0,0.0,0.0,
Jonathan Mogbo,LAL,2,0.0,1.0,0.0,0.0
Jonathan Mogbo,MIN,2,0.0,0.0,0.0,
Jonathan Mogbo,NOP,2,0.0,0.0,0.0,
Jonathan Mogbo,NYK,4,0.0,1.0,0.0,0.0
Jonathan Mogbo,ORL,4,0.0,1.0,0.0,0.0
Jonathan Mogbo,PHO,2,0.0,1.0,0.0,0.0
Jonathan Mogbo,POR,2,0.0,0.0,0.0,
Jonathan Mogbo,SAC,2,0.0,1.0,0.0,0.0
Jonathan Mogbo,SAS,2,0.0,7.0,0.0,0.0
Jonathan Mogbo,UTA,2,0.0,0.0,0.0,
Jonathan Mogbo,WAS,4,0.0,1.0,0.0,0.0
Jordan Clarkson,MIL,2,8.0,17.0,4.0,0.47058823529411764
Jordan Clarkson,LAC,4,11.0,29.0,2.75,0.3793103448275862
Jordan Clarkson,CLE,2,5.0,12.0,2.5,0.4166666666666667
Jordan Clarkson,ORL,2,4.0,8.0,2.0,0.5
Jordan Clarkson,PHO,4,8.0,15.0,2.0,0.5333333333333333
Jordan Clarkson,LAL,4,7.0,22.0,1.75,0.3181818181818182
Jordan Clarkson,GSW,3,5.0,12.0,1.6666666666666667,0.4166666666666667
Jordan Clarkson,IND,2,3.0,8.0,1.5,0.375
Jordan Clarkson,NYK,2,3.0,7.0,1.5,0.42857142857142855
Jordan Clarkson,DAL,3,4.0,15.0,1.3333333333333333,0.26666666666666666
Jordan Clarkson,BRK,2,2.0,5.0,1.0,0.4
Jordan Clarkson,MEM,4,4.0,10.0,1.0,0.4
Jordan Clarkson,OKC,4,4.0,10.0,1.0,0.4
Jordan Clarkson,TOR,2,2.0,3.0,1.0,0.6666666666666666
Jordan Clarkson,DEN,4,3.0,5.0,0.75,0.6
Jordan Clarkson,MIN,4,3.0,8.0,0.75,0.375
Jordan Clarkson,SAC,4,3.0,20.0,0.75,0.15
Jordan Clarkson,CHI,2,1.0,5.0,0.5,0.2
Jordan Clarkson,DET,2,1.0,3.0,0.5,0.3333333333333333
Jordan Clarkson,SAS,4,2.0,10.0,0.5,0.2
Jordan Clarkson,WAS,2,1.0,4.0,0.5,0.25
Jordan Clarkson,ATL,2,0.0,0.0,0.0,
Jordan Clarkson,BOS,2,0.0,0.0,0.0,
Jordan Clarkson,CHO,2,0.0,0.0,0.0,
Jordan Clarkson,HOU,3,0.0,0.0,0.0,
Jordan Clarkson,MIA,2,0.0,1.0,0.0,0.0
Jordan Clarkson,NOP,3,0.0,0.0,0.0,
Jordan Clarkson,PHI,2,0.0,3.0,0.0,0.0
Jordan Clarkson,POR,4,0.0,0.0,0.0,
Jordan Goodwin,BRK,1,5.0,6.0,5.0,0.8333333333333334
Jordan Goodwin,SAS,1,3.0,6.0,3.0,0.5
Jordan Goodwin,BOS,1,2.0,3.0,2.0,0.6666666666666666
Jordan Goodwin,CHI,2,2.0,4.0,1.0,0.5
Jordan Goodwin,DEN,3,3.0,8.0,1.0,0.375
Jordan Goodwin,MIL,2,2.0,4.0,1.0,0.5
Jordan Goodwin,MIN,1,1.0,2.0,1.0,0.5
Jordan Goodwin,OKC,2,2.0,4.0,1.0,0.5
Jordan Goodwin,POR,2,2.0,6.0,1.0,0.3333333333333333
Jordan Goodwin,UTA,2,2.0,5.0,1.0,0.4
Jordan Goodwin,HOU,2,1.0,5.0,0.5,0.2
Jordan Goodwin,IND,2,1.0,3.0,0.5,0.3333333333333333
Jordan Goodwin,CHO,1,0.0,0.0,0.0,
Jordan Goodwin,DAL,2,0.0,2.0,0.0,0.0
Jordan Goodwin,GSW,1,0.0,0.0,0.0,
Jordan Goodwin,LAC,2,0.0,3.0,0.0,0.0
Jordan Goodwin,MEM,1,0.0,1.0,0.0,0.0
Jordan Goodwin,NOP,2,0.0,3.0,0.0,0.0
Jordan Goodwin,NYK,1,0.0,0.0,0.0,
Jordan Goodwin,ORL,1,0.0,0.0,0.0,
Jordan Goodwin,PHO,1,0.0,3.0,0.0,0.0
Jordan McLaughlin,UTA,3,4.0,7.0,1.3333333333333333,0.5714285714285714
Jordan McLaughlin,IND,1,1.0,1.0,1.0,1.0
Jordan McLaughlin,MIL,1,1.0,1.0,1.0,1.0
Jordan McLaughlin,GSW,4,3.0,5.0,0.75,0.6
Jordan McLaughlin,LAC,3,2.0,5.0,0.6666666666666666,0.4
Jordan McLaughlin,CHO,2,1.0,1.0,0.5,1.0
Jordan McLaughlin,MIA,2,1.0,1.0,0.5,1.0
Jordan McLaughlin,ATL,3,1.0,1.0,0.3333333333333333,1.0
Jordan McLaughlin,DEN,3,1.0,2.0,0.3333333333333333,0.5
Jordan McLaughlin,SAS,3,1.0,3.0,0.3333333333333333,0.3333333333333333
Jordan McLaughlin,MIN,4,1.0,5.0,0.25,0.2
Jordan McLaughlin,NOP,4,1.0,1.0,0.25,1.0
Jordan McLaughlin,PHO,4,1.0,6.0,0.25,0.16666666666666666
Jordan McLaughlin,BOS,3,0.0,0.0,0.0,
Jordan McLaughlin,BRK,3,0.0,0.0,0.0,
Jordan McLaughlin,CHI,1,0.0,0.0,0.0,
Jordan McLaughlin,CLE,2,0.0,0.0,0.0,
Jordan McLaughlin,DAL,3,0.0,0.0,0.0,
Jordan McLaughlin,DET,3,0.0,1.0,0.0,0.0
Jordan McLaughlin,HOU,3,0.0,0.0,0.0,
Jordan McLaughlin,LAL,5,0.0,0.0,0.0,
Jordan McLaughlin,MEM,4,0.0,0.0,0.0,
Jordan McLaughlin,NYK,2,0.0,0.0,0.0,
Jordan McLaughlin,OKC,3,0.0,1.0,0.0,0.0
Jordan McLaughlin,ORL,2,0.0,0.0,0.0,
Jordan McLaughlin,PHI,3,0.0,0.0,0.0,
Jordan McLaughlin,POR,3,0.0,1.0,0.0,0.0
Jordan McLaughlin,SAC,1,0.0,0.0,0.0,
Jordan McLaughlin,TOR,4,0.0,4.0,0.0,0.0
Jordan McLaughlin,WAS,2,0.0,0.0,0.0,
Jordan Miller,HOU,4,3.0,8.0,0.75,0.375
Jordan Miller,PHI,2,1.0,3.0,0.5,0.3333333333333333
Jordan Miller,WAS,2,1.0,3.0,0.5,0.3333333333333333
Jordan Miller,POR,3,1.0,1.0,0.3333333333333333,1.0
Jordan Miller,OKC,4,1.0,5.0,0.25,0.2
Jordan Miller,SAC,4,1.0,2.0,0.25,0.5
Jordan Miller,ATL,2,0.0,0.0,0.0,
Jordan Miller,BOS,2,0.0,2.0,0.0,0.0
Jordan Miller,BRK,2,0.0,0.0,0.0,
Jordan Miller,CHI,2,0.0,0.0,0.0,
Jordan Miller,CHO,2,0.0,0.0,0.0,
Jordan Miller,CLE,2,0.0,0.0,0.0,
Jordan Miller,DAL,4,0.0,1.0,0.0,0.0
Jordan Miller,DEN,4,0.0,3.0,0.0,0.0
Jordan Miller,DET,2,0.0,0.0,0.0,
Jordan Miller,GSW,4,0.0,2.0,0.0,0.0
Jordan Miller,IND,2,0.0,0.0,0.0,
Jordan Miller,LAL,4,0.0,1.0,0.0,0.0
Jordan Miller,MEM,3,0.0,0.0,0.0,
Jordan Miller,MIA,2,0.0,0.0,0.0,
